,0
Dresde,0.36420900769423736
citoyen,0.23602812966083989
Dresdner,0.23020089351072714
Infobox,0.23020089351072714
habitant,0.16778601593496875
Elbe,0.15346726234048474
Debatte,0.15346726234048474
administration,0.13751073149173648
conteneur,0.13237734967992346
civil,0.13149271697734755
technicien,0.1286582889345918
décision,0.11706955575178939
discuter,0.11403372936931425
tradition,0.110898091573474
participatif,0.10549613345354407
contestation,0.0979811836215907
communal,0.09245858948660898
forum,0.0875454708521724
municipalité,0.0860565958365426
lieu,0.08440223917849204
quartier,0.07858565488150679
amorcé,0.07673363117024237
neumarkt,0.07673363117024237
dresdois,0.07673363117024237
innere,0.07673363117024237
infobox,0.07673363117024237
Neustadt,0.07673363117024237
Frauenkirche,0.07673363117024237
debatten,0.07673363117024237
Waldschlösschen,0.07673363117024237
société,0.07394502153542985
essouffl,0.07284180153884748
muséification,0.07284180153884748
défigurer,0.07284180153884748
offline,0.07284180153884748
2013,0.07163716883614013
quotidienner,0.07008050447135662
bombarder,0.07008050447135662
2002,0.07007981264025456
ville,0.0698598655232631
contribution,0.06946644206699855
internet,0.06934608514742273
conflit,0.06934608514742273
mobilisation,0.06910761169823962
réduction,0.06910761169823962
ravageur,0.0679386760681401
Stuttgart,0.06618867483996173
contrepoids,0.06618867483996173
online,0.06342737777247089
couplage,0.06342737777247089
engagement,0.06246308369706813
surreprésentation,0.06229684520856684
désamorcer,0.06229684520856684
amendement,0.06229684520856684
coalition,0.061285549369254344
agiter,0.060370721004202786
participation,0.05901904881910018
aménagement,0.05839862932088692
basculement,0.05805594318505262
superficie,0.05739371973785945
socioéconomique,0.0561923497093021
Unesco,0.05564371850968109
tardivement,0.05564371850968109
volontarisme,0.0546324226703686
arriver,0.05415571578929476
bénévolat,0.05371759430531704
vider,0.052882421442190235
optimal,0.052490594267152066
conservateur,0.05211413688386063
survenir,0.05211413688386063
1945,0.05140281648616687
midi,0.0507405930389737
inondation,0.05042586212497195
expérience,0.050145913352993315
véhiculer,0.04982576467392214
mélange,0.04953922301041635
spontanément,0.04899059181079535
prise,0.04890697602444469
aménageur,0.048727604595661944
politique,0.04829624951561913
réparer,0.048222307252465735
dommage,0.04797929597148286
vallée,0.0477422855865347
outil,0.04766545308530695
normatif,0.047510986854771974
église,0.04706446760643129
être,0.04680235618734918
contester,0.046637800346335634
décryptage,0.046431374478698516
reconstruire,0.046431374478698516
autant,0.04624558260030591
marquant,0.04622929474330449
pont,0.04622929474330449
mentionner,0.04583746756826632
redéfinir,0.04583746756826632
autour,0.045160329501292756
budgétaire,0.04492263920321476
envoyer,0.04492263920321476
combinaison,0.04492263920321476
ouvert,0.04492263920321476
partenarial,0.044749689787281124
éventuel,0.04457980158422462
après,0.04392881094450992
pluralité,0.0437727354260862
comporte,0.0437727354260862
fixe,0.04361915722337708
créer,0.04325038979901766
historiquement,0.04317263797503639
redonner,0.04317263797503639
fort,0.04315817089089789
parallèlement,0.0430282979182713
tentative,0.0430282979182713
millier,0.0430282979182713
instaurer,0.04274597071494073
ancrage,0.04260786138406459
classer,0.04247171111695581
consensus,0.04247171111695581
aménager,0.04247171111695581
fois,0.042288843424108324
manifester,0.04220507083502479
ancrer,0.041818504516733766
maximum,0.04132616927259711
transfert,0.041206932548005545
local,0.041178559579028884
réglementation,0.041089158887648955
intituler,0.041089158887648955
libéral,0.0409728128219845
permanence,0.04008957559755661
rapport,0.03999849245417534
exclure,0.039984673647449884
dépense,0.039984673647449884
Internet,0.039378255199862856
projet,0.0390099205603831
non,0.0390099205603831
significatif,0.03899426668013572
enjeu,0.03874005602208147
influencer,0.038716031752669695
mémoire,0.038716031752669695
fruit,0.038269512504329015
2014,0.038269512504329015
aboutir,0.03818264826538131
concertation,0.03818264826538131
échanger,0.037842845244233356
21,0.037842845244233356
vise,0.037842845244233356
municipal,0.03775974140999383
contenu,0.03711960872720046
semaine,0.03711960872720046
développement,0.03670772221394532
militant,0.036519511276150655
final,0.036519511276150655
lire,0.03637517121938555
valorisation,0.03602354095039702
arrêter,0.035954734685178846
représentant,0.03588641814841787
2008,0.0356179130067773
tête,0.0356179130067773
m3,0.0356179130067773
recours,0.03548642556846796
anticiper,0.03529251123798568
valoir,0.03516537781784803
but,0.03510243704874081
oublier,0.03491605385469424
structurer,0.03479377917062333
caractériser,0.03479377917062333
direct,0.034733221033499274
encourager,0.034673042573711364
vocation,0.03461323906003162
patrimoine,0.034436032188763205
implication,0.03431968612309875
orientation,0.03348933296024639
traiter,0.03333154694856414
suivre,0.03327952279467392
forcément,0.03327952279467392
soutien,0.03282357482956829
stratégique,0.03272512850097711
concret,0.03272512850097711
2010,0.032627681644755754
urbanisme,0.032627681644755754
caractéristique,0.03243570658751876
rappeler,0.03234113998124996
social,0.03230173630851345
piste,0.032201014384660095
toucher,0.031837049153408854
fonctionner,0.031837049153408854
événement,0.03174817413978219
