,0
firme,0.2757713882916755
gouvernance,0.19300129806662178
approche,0.17400029329771252
français,0.1589892080017265
Com,0.14969063991800313
Enron,0.14969063991800313
TOF,0.14969063991800313
sptembre,0.14969063991800313
financier,0.1496454262245314
Universal,0.1423205823843034
déréglementation,0.13709144334623358
Vivendi,0.13709144334623358
governanc,0.13303540799677244
actionnarial,0.13303540799677244
néoclassique,0.13303540799677244
gouvernement,0.13106911429422227
stakeholder,0.12972138581253384
imperfection,0.12691941998004413
mécanisme,0.12641481875257363
intérêt,0.12529572374005538
economique,0.12235132827883412
corporate,0.11870377749996645
entreprendre,0.11332379621860776
récurrer,0.11306615389130312
financement,0.11225134095901472
soumise,0.11079108867305597
World,0.1087693627252687
restrictif,0.1078370148532333
scandale,0.10529659020083199
réviser,0.10306807250715999
globalisation,0.09987094332007299
préfigurer,0.09987094332007299
sensiblement,0.09766499148704386
actionnaire,0.097152935135295
distingue,0.09569801497346024
OCDE,0.09523781828146373
imprégner,0.09478898564011141
réduit,0.09192379609722517
contractuel,0.09192379609722517
économie,0.089682063988771
explicite,0.08817326034930896
liaison,0.08698091176910554
adoption,0.08430302012767657
mode,0.08080557286062404
saxon,0.07970728310035684
anglo,0.07876526928902786
investisseur,0.07735276874600971
productif,0.07636106108765639
progressif,0.07604216170783169
modification,0.07588478584670061
évolution,0.07479079029682628
résulter,0.07467255017653386
fort,0.07452776570986512
officiel,0.07438171519733598
ressortir,0.07409546048738579
généraliser,0.07353613025095801
tandis,0.07208121008912328
sphère,0.07026806712638323
susceptible,0.06992617369110342
théorie,0.06926109468107344
entraîner,0.06915257615926615
thèse,0.0683069912128882
société,0.06796842500672826
19,0.06663097781451703
contribution,0.06571276248051115
montée,0.0652704827918513
capital,0.06441695517616922
2002,0.06433376602220725
protéger,0.06433376602220725
progressivement,0.06425095586342705
prendre,0.0641725918836012
conflit,0.06392343712119633
concurrence,0.0619273544390023
toutefois,0.0618547922731244
analyser,0.061710531211025724
faveur,0.06156740607458638
mutation,0.061496263915616224
priorité,0.06142539911469497
inverse,0.06093693367918847
institutionnel,0.05898055279307671
dépasser,0.0571025693503485
passage,0.05666189810930388
étranger,0.0560729076023624
récent,0.0558633744646599
etat,0.055198607328664384
thème,0.05504859163467628
critique,0.05494926462022683
appel,0.05489980391375374
présence,0.053891056939236404
texte,0.05375141375500689
donnée,0.052367971461187796
suite,0.05165175929165748
soutenir,0.051122498207518324
grand,0.050936846076336195
fonctionnement,0.050725609111929665
large,0.05041422165250892
consister,0.049474157032994744
viser,0.048650239906281575
structure,0.04826901567050146
science,0.04826901567050146
milieu,0.04823475213837036
grâce,0.04823475213837036
mouvement,0.04769514150132166
principe,0.046978400680725105
analyse,0.046787733214831415
apparaître,0.04669314428456965
marché,0.045863290017159906
dimension,0.04559488286658023
conduire,0.04512728670433569
gestion,0.04506967398284411
présent,0.045040935955651104
secteur,0.04436451191673796
considérer,0.043739070464746996
débat,0.04365905508206474
groupe,0.04357939038881744
sein,0.043057032649196775
œuvre,0.04297995777012292
outil,0.042801377261570815
valeur,0.042700113498755576
réflexion,0.04186141500762699
système,0.04085328776500334
entreprise,0.04018165476856013
rôle,0.0383635045765723
voir,0.03565267925925984
compte,0.03556722165749868
économique,0.03526285885187724
devenir,0.0342836203738146
falloir,0.033249077502022314
permettre,0.0323987173557185
année,0.03109982217259341
mettre,0.029166044674915563
public,0.027418357186807775
